txt,result
"초록불 켜도 되는 상황 일까 
 대충 설명 하면 같은 청사 동갑 이성 공무원 은 무조건 팀 점심 먹거든 굳이 약속 있는가 .. 근데 약속 잡고 점심 따로 둘이서 종종 먹기 저녁 약속 그렇고 
 퇴근 할 집 에도 차로 데려다주고 용건 딱히 없어도 이런저런 전화하고 한번 할 30분 4시간 한적도있음 주 저녁 술 한잔 하자는데 고백 할 타이밍 싶네 좋아한지는 오래됨",1
"자꾸 보려고 하는 전 직장 사람 
 대리 님 팀 장님 보자니까 싫대 난 과장 님 싫은데 팀 장님 은 자꾸 “ 좋아하잖아 진국 인 동생 이야 해봐 ” 

 그러 심",1
이태원 펍 춤추는데 여자 앞 와서 춤추면 그린 라이트 근데 보이 돌아서서 춤추는데 호감 표시 맞아 마주 보고 춰야 좋은,0
"친구 술자리 본 사람 
 술자리 끝나고 친구 한테 사람 한테 호감 간다 말 했더니 사람 번호 알려주더라 참고 상대방 호감 있어서 알려 준거라고 말 하더라 

 주 토욜 만나기로 했는데 
 카톡 답 112시간 걸려 ... 답 안 와서 눈치 없이 톡 한거냐고 물어봤는데 
 그건 아니라고 답 왔어 알겠다고 말 했고 
 서로 톡 없어 

 주 토욜날 만나는게 맞는걸",0
"최근 모임 만난 여성 분 있어서 연락 있는데 대화 할 개 라는 표현 쓰거든 개맛 있어 개화 식 ... 

 말 쓰는거는 한테 보이고 싶고 그런 생각 은 없는거지 간만 대화 통 관심사 비슷해서 호감 이었는데 말투 때문 깨네 ;;",1
"최근 소개팅 했는데 
 남자 분 맘 들었거든요 .. 남자 분 맘 드셨는지는 모르겠고 
 첫 만남 선톡 은 와서 카톡 은 계속 있어요 .. 카톡 이어가다가 
 밥 달라 말 해서 애프터 잡았는데 
 뭔가 현 타 와요 .. 왜냐면 
 분 은 카톡 되게 할 말 없게 보내시거든요 .. 
 씹으면 이따가 질문 형 카톡 하시긴 하는데 .. 뭔가 의무 적 하는 같고 ... 한테 별로 호감 궁금한 없는거 같고 
 속상해요 나이 있으셔서 빨리 결혼 하고싶은 생각 있으실거고 
 적극 적 이니까 
 걍 한번 보자 마인드 인거 겠죠 만나기로 했는데 벌써 안 좋은 생각 드네 ...",1
"회사 동료 한테 잘해주셔 
 안 그럴 같은 사람 말 하면 든 들어주신다 그런 있지 아무 생각 없었는데 그런 행동 괜히 호감 생기는 
 점심시간 맨날 한테 장난 치 시구 
 근데 사적 카톡 건 없어 
 좋아지는 같은데 암튼 요즘 기분 은 좋 앙",0
"남사 친 은 안지 1년 반 되어가고 보다 두 살 어린 사람 입니다 성격 은 성적 음 .. 굳이 말 하자면 정석 인 친구 예요 며칠 전 밤 11시 쯤 친구 전 공 관련 해서 밤늦게 전화 했는데 어쩌다 보니 이야기 옆 길 새는 바람 많이 길어져서 2시간 가량 통화 맥주 사러 간다 나왔다가 이제 들어가 끊을게 이러니까 친구 왈 있다가 들어가도 되는데 이러더라구요 잘못 들어서 어딜 들어가 밖 이야 이러니까 아니야 이렇게 말 이야기 넘어갔거든요 근데 새벽 두시 되어가는 이기도 했고 심심해 끊을래 졸려 이렇게 말 하니 지금 할 없긴 뜸 들이다가 더워서 씻어야겠다 얼른 이래서 통화 마무리 궁금한 건 친구 마음 있는 보이시나요 … 동아리 처음 만났는데 이상형 묻길래 직진 표현 하는 사람 한테 매력 느낀다고 말 했었거든요 근데 이후 

 영화 보고싶다고 하니 본인 갈래 톡 옴 전화 기다렸으니 앞 으론 자주 전화 해달라 
 연구실 밤 11시 쯤 퇴근 한다고 말 밤 길 심심할 같기도 걱정 돼서 전화했다 즐겨 쓰는 이모티콘 0 말투 따라하고 있음 .. 이상형 말 할 나와 가까운 사람 말함",1
"여자 한테 호감 있는거 
 사람 한테 회사 메신저 물어보는데 

 한테 전화해서 물어봄 지켜보니 몇번 그러는데 목소리 듣고싶 어서",0
"소개팅 봐요 되면 한번 봐요 톡 이다 아니다 
 소개팅 나서 
 두 든 톡 든 
 봐요 되면 한번 봐요 이렇게 말 하는거 애프터 아님 매너 소개팅 기약 하는건 
 호감 거나 애프터 아냐",0
"1 

 소개 프터 했는데 안됨 결정 적 똥볼 술처 먹고 1시간 헛소리 키스 할거 해놓고 미안하다고 괜히 주눅 든 채 의기소침하고 쪽 에선 괜찮다고 편하게 해달라고 호감 표시 했는데 .. 튼 사프터때 고백 했고 고민 많이 헀는데 기냐 아니냐 하면 지금 은 아닌 쪽 인 같다고 급발진 맞음 근데 연락 힘들어서 질러 버림 좋은 사람 괜찮은 사람 지켜보면서 바뀔수 있는데 지금 은 아닌거 같다고 

 걔 기적 인거 알 계속 볼 수 있냐고 단둘 술 먹고 하고싶다는 식 데려다 주면서도 짱 끼 갔고 .. 그렇게 1 주일 연락 안함 난 까였다고 생각 했고 아쉬워서 술 한번 먹자고 했고 오케이 했음 코로나 걸렸고 흐지부지 간간히 연락 밥 먹자 밥 먹자 하다가 인스타 스토리 평일 술 먹는다는 식 올라왔길래 걍 담날 아침 스벅 아메리카노 보내주면서 교환 해서 속 풀라 했고 안 요즘 힘든 있었는데 고맙다면서 담번 밥 사겠다고 했음 2 

 그렇게 6월 지난주 봤음 시기 절묘하게 물폭탄 터 진날 홀딱 젖은 채 

 솔직히 기대 1 안 편하게 밥 먹고 오려는 마음 나갔음 근데 친구 숏 스커트 힐 신고 풀 나왔더라구요 거기 읭 했고 

 2 차 술 먹으면서 놀란 점 은 소개 안 됐던 결정 적 이유 스스로 떨어서 찐 따 짓 한거는 눈 씻어도 찾아보기 힘들 완전히 달라진 채 원래 페이스 찾고 웃음 끊기지 않으면서 즐겁게 놀았다는거 

 그렇게 노래방 가서 눈 도장 찍고 노래 부름 마지막 걔 올 포유 부르 자길래 화음 넣어가면서 듀엣 부르고 집 데려다주고 옴 

 가는 길 다리 부딪힌 채 버스 탔고 마지막 애매하게 손잡은 채 10초 있었음 사귄지 안된 연인 헤어질 아쉬워서 집앞 뻗고 손잡고 있는 느낌 중간 중간 예전 있었던 얘기 살짝 가미 해주는거 말곤 완전 새로운 말 했음 말 하다가 중간 복날 얘기 나와서 복날 삼계탕 소주 한잔 하자고 말 왔고 걔 잊지말라고 마지막 상기 시켜 주더 3 
 난 완전 고인 줄 알 연락 했는데 막상 연락 은 뜨 문 뜨 문 옴 걍 연락 할 의지 없이 옴 들어갔냐고 물어보더니 나중 삼계탕 집 맛있는데 가자 하니까 웅웅 금욜 화이팅 식 할말 없게 오는거 해서 전 한번 담주 토요일 복날 전 물어보니 그날 방 탈출 하러 간다 하더라고 알 지 여자 관심 있으면 뮬 보거나 된다고 하는거 그런거 전혀 없어서 알겠다고 했음",1
"평소 호감 있던 회사 동기 쉬는 날 영화 보고 밥 먹고 카페 갔는데 ... 나름 데이트 생각 했지 상대방 은 생각 할지는 모르겠지만 ... 

 암튼 커피 마시고 집가야 되는데 영화관 동기 집 근처 도보 30분 거리 집 걸어간다길래 날 간만 선선 한편 데려다주기로 산책 했어 산책 하는데 자전거 도로 쪽 걷다 보 자전거 오길래 손잡고 몇번 쪽 끌어당겼는데 반응 없길래 자전거 올 손잡고 끌어당겼다가 안놓고 있어 봤음 ... 근데 2초 가만히 있다가 슬쩍 빼더라고 ... 딱히 어색해하거나 놀라지는 않고 자연 스럽게 대화 이어가길래 지금 긴가민가해 ... 데려다주고 집 들어갔냐고 연락 오긴 했는데 ...",0
"전 직장 하던 동갑 내기 
 회사 옮기고나서 저녁 하자 연락 오고 
 외롭다라는 말 자주 
 1년 쯤 했는데 당시 에도 이런저런 속 얘기 종종 했음",0
"모임 통해 알 되서 밥 종종 먹고 술 한잔 하며 안면 틈 
 모임 사라지며 한동안 연락 없다시피 했는데 
 문득 연락 오더니 본인 꿈 나왔는데 아파 보였다 걱정 되서 연락 했고 지내냐며 연락",0
"업무 적 협업 해야 해서 알 됐고 
 때문 메신저 주고받는데 
 사무 적 이던 말투 갈수록 친근하고 귀엽게 바뀜 스트레스 계획 없던 급 휴가 며칠 지르고 복귀 했더니 
 딴데가지말라며 팬 많다며 밥 먹자 고함 처음 점심 먹으며 안면 정식 틈",1
"딱히 적 크게 접점 없음 근데 열 질문 많음 별거 아닌 시작 해서 업무 아닌것도 
 한테 질문 하며 
 중간 중간 얘기 종종 
 잘알려줘서 고맙다며 커피 두 세번 사서 가져다줌",1
"계속 알 아사도 되는걸 .. 동호회 만나게 됐는데 남자친구 있는줄 몰랐어 한번 남자친구 이야기 안 꺼냈었거든 카페 가고 맥주 마시고 친하게 지낸지 달 됐는데 남자친구 이야기 하더라 지금 헤어진거나 다름없다고 
 연락 도거 의안 일주일 한번 볼 까말까 라서 헤어질거라고 
 아무리 그런 사이 라도 남자친구 있는데 만나는건 같은 남자 로서 남자 한테 미안해서 못 하겠다하니 헤어질거니 기다려 달라 친구 다시 지내줄 수 있냐하는데 .. 솔직히 나도 호감 있었고 소위 말 하는 썸 매일 연락 지냈는데 만나게 돼도 그다음 타자 될거 같은 생각 거든 .. 생각",0
"달전 연락 하기 시작 사이 남자 있어 
 같은 모임 사람 
 연락 밥 먹고 술 먹고 카페 가고 그랬는데 
 난 면 사람 호감 은 있는거라고 생각 하고든 
 근데 없네 글구 카톡 맨날 종결 형 보내도 
 계속 끝없이 답장 해줘 .... 그치만 ... 역시 쨉을 날리면 한발 물러나는 느낌 들고 
 연락 매일 하지 
 보자는 말 은 없네 ... 이건 뭔 경우 ...",0
"호감 있는 친 종종 

 머리 했네 네일 했네 가방 샀네  난 좋아라고 말 해주는 여사 친 .. 호감 있는 여사 친 호감 있는것 알고있음 

 좋은 성적 보단",0
연애 등신 독서 모임 전시회 있어서 갈 사람 했는데 새로 들어온 사람 여자 신청 한거야 둘이서 봤지 근데 멀어서 늦었서 차도 막히고 튼 그렇게 미술관 전시 보면서 저런 미술관 자주 오냐 설치미술 아냐 이런거 물어보더라  튼 관람 작품 대한 느낌 말 하는 유익한 자리였어 먹으러 갔는데 사람 많은거야 주변 몰라서 찾아보다가 샤브샤브 어떻냐고 가자고 해서 갔는데 펍같 은 피자 집 있어서 메뉴 바꿔도 되냐고 물어봐서 피자 먹었어 커피 마시고 이야기 나누고 즐거웠어 늦어서 저녁 까지는 나도 피곤하고 해서 헤어졌어 근데 말 여자 초롱초롱 눈빛 뚜러지 보는거야 부담스러운 느낌이었지만 … 중간 중간 눈빛 파 하긴 했어 근데 질문 회사 이야기 개 인사 이야기 그랬고 이야기 꼭 소개팅 같았어 이건 여자 호감 인 건지 관심 있는 건지 모르겠어 아주 뇌리 박힐 눈 이글아이 였지만 … 난 좋지만 호감 인지 친절 인지 모임 크게 생각 안하는데 자꾸 신경 쓰여서,0
"간만 괜찮은 남자 만났다 싶었어 ... 원래 다른거 안보 얼굴 보는 사람 재산 능력 안 봄 
 남자 얼굴 잘생긴건 아니지만 귀염 귀염 했고 
 나름 능력 좋고 운동 해서 관리 위트 있고 그랬 단말 한테 호감 표시 5 번인 만났어 근데 뭐랄까 운동 가면 34시간 기본 연락 안되었고 
 넘 피곤해서 뻗었다고 담날 연락 온다거나 
 주말 연락 되는 날 안되는 날 있었음 ... 결정 적 차 본 핑크색 무릎 담요 ... 쎄 있었지 오늘 ... 
 카페 도란도란 이야기 하는데 
 여자 분 자리 왔음 "" 누구세요 "" 쎄한 기분 물어보았고 
 앞 앉아있던 남자 고개 돌려 여자 보고서 
 얼굴 굳어 버려 서는 말 잃었어 알 보니 여친 이었고 한텐 마지막 연애 연초 했는데 여친 늘씬하고 예쁘 바람 핀 거지 노 이해 ... 이럴거면서 관계 확실히 하자 한거니 ... 거참 ... 카페 드라마 찍었다",0
"어쩌다 친해져서 일상 얘기 두 달 넘게 얘기 
 지내는 여사 친 있는데 요새 재밌는 영화 개봉 했다고 
 얘기 꺼내는데 반응 은 보이는데 
 막상 보러 가자곤 안 하더라고 .. 이러면 성적 호감 있다고 보긴 어렵지",0
"결정사 만났고 동 직종 이야 남자 

 3 번 만났을 서로 호감 확인 한상태 

 사람 오래 두고 보는 편이 라 말 해서 고백 은 무른 상태 
 매일 틈틈히 연락 하는 상태 

 4 번만 났을 영화 밥 카페 갔어 카페 5 번째 만날 할까 생각 했어 들어가서도 오늘 만나서 좋았다 이란 말 했어 어제 연락 퇴근 했는데 안 읽 씹 당했어 현재 

 그럴 애가 아닌데 폰 잃어버렸나 났나 생각 이드 최소한 4 번 만났으면 아니라고 생각 들면 5 프터 약속 잡지 말고 끝 맺 음 짓고 끝내는게 맞는거 아니야 경험 은 오랫 겪는거라 당황 스럽네 나이 적지 않은 30초 중인데 서로 .. 

 찍 마음 켠으로는 폰 잃어버린거 아닌가 난건 아닌가 생각 이든 

 메신저 로그인 안 나오긴 하는데 말 이야",0
"같은 회사 부서 
 얼굴 이름 튼지는 1년 넘음 여자 상대 남 사우 

 업무 지원 때문 먼저 말 걸러 갔다가 
 의외로 대화 이어져서 인스타 주고받음 쪽 술 좋 아라하 불금 한잔 걸치는거 좋아하나 나도 술 한잔 맛 난 안주 좋아하는 타입 거든 달 전 남자 쪽 먼저 좋은 술집 있는데 가자고 했고 
 나도 솔직히 상대 한테 호감 있었던 터 라 냉큼 나갔지 근데 그날 컨디션 별로 였는지 잔 먹고 엄청 취 해서는 
 집 가다가 골목 토 아주 진상 이었나 상대 진상 부리는 나를 집 데려다주고 
 빌딩 경비원 아저씨 한테 연락처 주고 있음 전화 달라 했었대 아침 일어나 보 머리 맡에 물 컵 사과 곱 닦아서 놔뒀더라 술 깨면 먹으라고 먼말 했는지 기억 안나 
 친하지도 않은데 진상 피운게 죽을만큼 창피해서 
 고맙단 말 남기고 연락 안 했어 .. 쪽 마찬가지 .. 그러고 달이 지났는데 인스타 디엠 슬슬 오는거 
 먹은 음식사진 맛있을거 같다고 댓글달고 
 친구 불금 생파 사진 보면서 가고싶다고 

 의상 받아 줬는데 어제 댓글 조만간 술 한잔 하자더라 
 나도 날짜 잡고 싶었는데 실수 전적 있어서 그래요 담 가요 이렇게만 답 했고 ... 그린 라이트 
 전 진상 부려가지고 두 번 다시 단둘 못 만날거 같은데 
 솔직히 호감 은 가지 창피하고 ... 먼저 만나자고 해볼까 생각 들해",1
"지인 많이 겹 쳐서 최근 밥 한번 아는 사람 먹으면서 친해진 선배 있는데 연상 
 외모 적 되게 타입 이라고 생각 있었어서 
 앞 약속 몇번 잡아 봐야지 있었음 상대방 은 

 1 상치 못 타이밍 아침 출근 30분 먼저 메신저 인사 
 물어보지 않은 본인 얘기 부서 이동 인해서 감정 복잡하다 등를 2 메신저 장난 치고 당일 분 부서 앞 우연히 마주쳤는데 밥 먹냐고 먼저 물어보더니 "" 아니다 주책 떨지 말아야지 "" 말 빠 이빠 이함 3 분 한테 반 진심 반 장난 최고 미녀 불렀는데 본인 부서 여자 된다고 호칭 싫다고 해서 오늘 빼고 불렀는데 보고 폭스 라 더니 빼고 말 해주니까 좋은데 몸둘 바를 모르겠다며 쑥스러워 .. 4 본인 같은 늙은이 놀지 말고 젊은 사람 놀아라 안 불러줘도 안 서운하다 식 말함 

 솔직히 3 번 성적 호감 은 있는 같은데 2 번 4 번 항상 뒷방 늙은이 주책 떨지 말아야지 식 빼는 같은데 나이 차여 자가 연상 때문 저러는 건지 아리까리하네요",1
